0,0.072558564,1769,Lambda
0,0.061558663,1769,Lambda
0,0.058712227,1769,Lambda
0,0.062514523,1769,Lambda
0,0.058461234,1769,Lambda
0,0.059024209,1769,Lambda
0,0.062779514,1769,Lambda
0,0.061190749,1769,Lambda
0,0.058067801,1769,Lambda
0,0.057393144,1769,Lambda
0,0.059238047,1769,Lambda
0,0.060145094,1769,Lambda
0,0.060153436,1769,Lambda
0,0.061889201,1769,Lambda
0,0.058065101,1769,Lambda
0,0.060872837,1769,Lambda
0,0.06148385,1769,Lambda
0,0.055647375,1769,Lambda
0,0.086563962,1769,Lambda
0,0.058800048,1769,Lambda
1271,0.061889278,1769,Lambda
1271,0.057625566,1769,Lambda
1271,0.058605058,1769,Lambda
1271,0.060663403,1769,Lambda
1271,0.06133101,1769,Lambda
1271,0.062011302,1769,Lambda
1271,0.058425851,1769,Lambda
1271,0.061142798,1769,Lambda
1271,0.05640045,1769,Lambda
1271,0.062311363,1769,Lambda
1271,0.060457456,1769,Lambda
1271,0.058145968,1769,Lambda
1271,0.058903211,1769,Lambda
1271,0.06002467,1769,Lambda
1271,0.059750434,1769,Lambda
1271,0.064060145,1769,Lambda
1271,0.056560583,1769,Lambda
1271,0.058220373,1769,Lambda
1271,0.060500731,1769,Lambda
1271,0.062494353,1769,Lambda
2509,0.058911113,1769,Lambda
2509,0.063415236,1769,Lambda
2509,0.062863635,1769,Lambda
2509,0.055987269,1769,Lambda
2509,0.06191657,1769,Lambda
2509,0.056890697,1769,Lambda
2509,0.062377732,1769,Lambda
2509,0.059478739,1769,Lambda
2509,0.060438211,1769,Lambda
2509,0.06086495,1769,Lambda
2509,0.057008504,1769,Lambda
2509,0.061904977,1769,Lambda
2509,0.061501733,1769,Lambda
2509,0.060726804,1769,Lambda
2509,0.062911048,1769,Lambda
2509,0.053160172,1769,Lambda
2509,0.045674542,1769,Lambda
2509,0.058646827,1769,Lambda
2509,0.058832734,1769,Lambda
2509,0.055990025,1769,Lambda
3727,0.063382028,1769,Lambda
3727,0.060513121,1769,Lambda
3727,0.059475221,1769,Lambda
3727,0.060474726,1769,Lambda
3727,0.058161782,1769,Lambda
3727,0.058243522,1769,Lambda
3727,0.063794131,1769,Lambda
3727,0.058311946,1769,Lambda
3727,0.059160598,1769,Lambda
3727,0.062868091,1769,Lambda
3727,0.058306167,1769,Lambda
3727,0.059495917,1769,Lambda
3727,0.060964633,1769,Lambda
3727,0.05813734,1769,Lambda
3727,0.061371701,1769,Lambda
3727,0.058802796,1769,Lambda
3727,0.06213042,1769,Lambda
3727,0.060090203,1769,Lambda
3727,0.060225117,1769,Lambda
3727,0.060279911,1769,Lambda
4970,0.061700833,1769,Lambda
4970,0.062060472,1769,Lambda
4970,0.059653918,1769,Lambda
4970,0.062556289,1769,Lambda
4970,0.057219649,1769,Lambda
4970,0.058663806,1769,Lambda
4970,0.063017919,1769,Lambda
4970,0.043071275,1769,Lambda
4970,2.852373546,1769,Lambda
4970,0.059140963,1769,Lambda
4970,0.06116323,1769,Lambda
4970,0.058047882,1769,Lambda
4970,0.045557094,1769,Lambda
4970,0.056444449,1769,Lambda
4970,0.064837389,1769,Lambda
4970,0.05589708,1769,Lambda
4970,0.061451136,1769,Lambda
4970,0.057268729,1769,Lambda
4970,0.059073904,1769,Lambda
4970,0.045077739,1769,Lambda
8949,0.06248323,1769,Lambda
8949,0.053452605,1769,Lambda
8949,0.063453177,1769,Lambda
8949,0.058104409,1769,Lambda
8949,0.059205908,1769,Lambda
